Corpus,Order_No,MDL_No,Docket_No,Date,Judge,Judge_Type,Contested,OU_Create,OU_Terminate,OU_Functions,OU_Duties_to_Nonclients,OU_Plaintiff,OU_Defendant,Order_Types,Appointments_Count,Applications_Solicited,Resolve_Rule_23,IRPA_Duties_to_Clients,Limit_Nonleader_Practice,Rule_23,MCL,MDL Type,Notes,Needs_Motion_Reading,Needs_Signature_Check,Possible_Duplicate,Source_File,Provenance
new,3035-78,3035,78,2022-08-25,STA,DJ,False,0,0,False,False,True,False,LeadCounsel; Communications; Management,8,False,False,False,False,False,False,,Leadership roles are listed in the submitted-and-approved signature block; the order does not expressly create those units.,False,False,,3035 IN RE AME Church Employee Retiremen/US_DIS_TNWD_1_22md3035_78_CASE MANAGEMENT ORDER. Signed by Chief Judge S. Th_78_0.pdf,extracted
new,3037-287,3037,287,2025-04-25,MK,DJ,False,0,0,True,,True,False,LeadCounsel; Management,4,False,,,,,,,Order appoints new Co-Lead Counsel (CLC II) to replace original Co-Lead Counsel and PSC members from CMO No. 2; original Co-Lead Counsel are referenced but not named in this order.,False,True,,3037 IN RE Recalled Abbott Infant Formul/US_DIS_ILND_1_22cv4148_287_CASE MANAGEMENT ORDER NO. 21 (Reorganized Plaintif_287_0.pdf,extracted
new,3040-17,3040,17,2022-10-17,DML,DJ,False,2,0,True,True,True,False,LeadCounsel; Management,5,False,False,False,True,False,False,,,False,False,,3040 IN RE Chrysler Pacifica Fire Recall/US_DIS_MIED_2_22cv3040_17_PRETRIAL ORDER No. 1_ Initial Scheduling Benchmark_17_0.pdf,extracted
new,3043-299,3043,299,2022-12-29,DLC,DJ,False,0,0,False,False,True,False,LeadCounsel,2,False,False,False,False,False,False,,Order withdraws and substitutes lead counsel of record for specified actions.,False,False,,3043 IN RE Acetaminophen - ASDADHD Produ/US_DIS_NYSD_1_22md3043_299_ORDER TO WITHDRAW AND SUBSTITUTE COUNSEL granting _299_0.pdf,extracted
new,3043-180,3043,180,2022-11-16,DLC,DJ,False,0,0,False,False,True,False,LeadCounsel,0,False,False,False,False,False,False,,"The order approves a plaintiffs' leadership structure and November 2 nominations by reference, but does not list the appointed attorneys or positions in the order text.",True,False,,3043 IN RE Acetaminophen - ASDADHD Produ/US_DIS_NYSD_1_22md3043_180_ORDER_ CONFERENCE AGENDA_ An initial conference in_180_0.pdf,extracted
new,3043-231,3043,231,2022-12-01,DLC,DJ,False,0,0,True,True,False,True,Communications,4,False,False,,,False,False,,,False,False,,3043 IN RE Acetaminophen - ASDADHD Produ/US_DIS_NYSD_1_22md3043_231_ORDER_ DEFENSE LEADERSHIP_ It is hereby ORDERED th_231_0.pdf,extracted
new,3043-1356,3043,1356,2023-11-29,DLC,DJ,False,0,0,False,False,True,False,LeadCounsel; Communications; Management; Motions; Vetting; Bellwether; Discovery; Expert; Settlement; Coordination,22,False,False,False,False,False,False,,"Order renews certain appointments and adds three new members to the existing plaintiffs' leadership team for one year, subject to renewal by Court Order.",False,False,shares date+title with 1 other order(s),"3043 IN RE Acetaminophen - ASDADHD Produ/US_DIS_NYSD_1_22md3043_1356_ORDER_ PLAINTIFFS_ LEADERSHIP_ Accordingly, it is _1356_0.pdf",extracted
new,3043-236,3043,236,2022-12-02,DLC,DJ,False,0,0,,,True,False,LeadCounsel; Communications; Management; Motions; Vetting; Bellwether; Discovery; Expert; Settlement; Coordination,22,True,,,,,,,Order states no objections were received.,False,False,,3043 IN RE Acetaminophen - ASDADHD Produ/US_DIS_NYSD_1_22md3043_236_ORDER_ PLAINTIFFS_ LEADERSHIP It is hereby ORDERED_236_0.pdf,extracted
new,3043-200,3043,200,2022-11-22,DLC,DJ,False,0,0,True,False,True,False,LeadCounsel; Communications; Management; Motions; Vetting; Bellwether; Discovery; Expert; Settlement; Coordination,22,True,False,False,False,False,False,,Order sets deadline for objections to Co-Lead Counsel's proposed amended plaintiffs' leadership appointments and solicits applications from any plaintiffs' attorney seeking appointment who has not yet applied.,False,False,,3043 IN RE Acetaminophen - ASDADHD Produ/US_DIS_NYSD_1_22md3043_200_ORDER_ PLAINTIFF_S PROPOSED LEADERSHIP APPOINTMENT_200_0.pdf,extracted
new,3047-647,3047,647,2024-02-27,YGR,DJ,False,0,0,False,False,True,False,Management,1,False,False,False,False,False,False,,Reappoints Ron Austin to Plaintiffs’ Steering Committee membership.,False,False,,3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_647_ADDENDUM TO CASE MANAGEMENT ORDER NO. 9 RE ADJUSTM_647_0.pdf,extracted
new,3047-1383,3047,1383,2024-11-26,YGR,DJ,False,0,0,False,False,True,False,LeadCounsel; Communications,2,True,False,False,False,False,False,,Order reports state attorneys general leadership update; Krista Batchelder has assumed Bianca Miyata’s liaison counsel position.,False,False,,3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_1383_CASE MANAGEMENT ORDER NO. 19 by Judge Yvonne Gonza_1383_0.pdf,extracted
new,3050-55,3050,55,2024-04-02,KPF,DJ,False,0,0,False,False,True,False,LeadCounsel,1,False,False,False,False,False,False,,,False,False,,3050 IN RE Chantix (Varenicline) Marketi/US_DIS_NYSD_1_22md3050_55_ORDER GRANTING PLAINTIFFS MSP RECOVERY CLAIMS SERI_55_0.pdf,extracted
new,3044-413,3044,413,2023-08-31,MMH,MJ,False,0,0,True,False,True,False,LeadCounsel; Management; Communications; Coordination; Motions; Expert; Discovery; Bellwether,30,False,False,False,False,False,False,,Case Management Order No. 5 modifies plaintiffs' leadership structure by substitutions and a removal.,False,False,,3044 IN RE Exactech Polyethylene Orthope/US_DIS_NYED_1_22md3044_413_CASE MANAGEMENT ORDER NO. 5. The proposed case man_413_0.pdf,extracted
new,3047-2676,3047,2676,2026-01-27,YGR,DJ,True,0,0,True,False,True,False,Management,3,False,False,False,False,False,False,,Order reappoints current Plaintiffs' Steering Committee members by reference without listing their names; accepts Paige Boldt's and Sin-Ting Mary Liu's withdrawals; grants Khaldoun Baghdadi's application and denies Karen Swope's application.,True,False,,"3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_2676_CASE MANAGEMENT ORDER NO. 31 (Trial Date, Plaintif_2676_0.pdf",extracted
new,3044-269,3044,269,2023-05-19,MMH,MJ,False,0,0,False,False,True,False,LeadCounsel; Management; Communications; Coordination; Motions; Expert; Discovery; Bellwether,30,False,False,False,False,False,False,,Order reaffirms prior leadership appointment and modifies it by substituting attorneys within the same firms.,False,False,,3044 IN RE Exactech Polyethylene Orthope/US_DIS_NYED_1_22md3044_269_CASE MANAGEMENT ORDER NO. 4.  The proposed case ma_269_0.pdf,extracted
new,3047-451,3047,451,2023-11-21,YGR,DJ,True,0,0,True,,True,False,LeadCounsel; Management; Communications,6,True,False,,True,False,False,,"Order modifies existing plaintiff leadership appointment terms for Co-Lead Counsel, Liaison Counsel, and the PSC, and appoints school district subcommittee leadership. The order states there were more applications than leadership slots and grants some appointment motions while denying others.",False,False,,3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_451_CASE MANAGEMENT ORDER NO. 6 by Judge Yvonne Gonzal_451_0.pdf,extracted
new,3052-69,3052,69,2023-03-13,JVS,DJ,False,0,0,False,False,True,False,LeadCounsel,1,,False,False,False,False,False,,,False,False,,3052 IN RE Kia Hyundai Vehicle Theft Mar/US_DIS_CACD_8_22ml3052_69_MINUTES OF Scheduling Conference held before Judge_69_0.pdf,extracted
new,3047-82,3047,82,2022-11-15,YGR,DJ,False,3,0,True,True,True,False,LeadCounsel; Management; Communications; Motions,7,False,False,True,True,False,True,,"Subcommittee co-chairs are named without firms. The order describes responsibilities of Plaintiffs’ Co-Lead Counsel, PSC, and Plaintiffs’ Liaison Counsel, but does not list those appointees.",False,False,,3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_82_CASE MANAGEMENT ORDER NO. 2 PLAINTIFFS_ LEADERSHIP_82_0.pdf,extracted
new,3050-6,3050,6,2023-01-06,KPF,DJ,False,2,0,True,True,True,False,LeadCounsel; Communications; Management,1,False,False,False,True,False,True,,Order No. 1. The Court designated Ruben Honik as temporary lead and liaison counsel for Plaintiffs solely to facilitate pre-initial-conference submissions and the appointment process; it stated this temporary designation is not a precursor of future appointments.,False,False,,3050 IN RE Chantix (Varenicline) Marketi/US_DIS_NYSD_1_22md3050_6_ORDER NO. 1_ It appearing that the civil actions l_6_0.pdf,extracted
new,3047-588,3047,588,2024-02-02,YGR,DJ,False,0,0,False,False,True,False,LeadCounsel; Management; Coordination; Settlement,7,False,False,False,False,False,False,,Order adjusts existing plaintiffs' leadership structure established in Case Management Order Nos. 1 and 6. Chris Seeger is moved from Co-Lead Counsel to Counsel to the Co-Lead Counsel and Settlement Counsel; Emily Jeffcott and Joseph VanZandt are moved from PSC Leadership to Federal/State Liaisons; Ron Austin is removed from PSC membership for not submitting a reappointment request.,False,False,,3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_588_CASE MANAGEMENT ORDER NO. 9 RE ADJUSTMENTS TO THE _588_0.pdf,extracted
new,3047-1608,3047,1608,2025-01-24,YGR,DJ,True,0,0,False,False,True,False,LeadCounsel; Management; Communications; Settlement; Coordination,32,False,False,False,False,False,False,,,False,False,,3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_1608_CASE MANAGEMENT ORDER NO. 20 by Judge Yvonne Gonza_1608_0.pdf,extracted
new,3052-259,3052,259,2023-11-03,JVS,DJ,False,0,0,,,True,False,ClassCounsel; Settlement,4,False,True,,,True,,,"Order grants preliminary settlement approval, certifies the proposed Settlement Class, appoints Class Representatives, appoints named Class Counsel, and orders dissemination of notice. Settlement Administrator is discussed but no attorney/law-firm settlement administrator appointment is made.",False,False,,3052 IN RE Kia Hyundai Vehicle Theft Mar/US_DIS_CACD_8_22ml3052_259_MINUTES [IN CHAMBERS] Order Regarding Motion for P_259_0.pdf,extracted
new,3047-75,3047,75,2022-11-10,YGR,DJ,True,4,0,True,False,True,True,LeadCounsel; Management; Communications,23,True,False,False,False,False,False,,"The order notes no objections were received, but it states numerous applications were received and that some applicants changed requests for co-lead positions.",False,False,,3047 IN RE Social Media Adolescent Addic/US_DIS_CAND_4_22md3047_75_CASE MANAGEMENT ORDER NO. 1. Signed by Judge Yvonn_75_0.pdf,extracted
new,3056-106,3056,106,2023-09-08,SDG,DJ,False,0,0,True,True,True,False,ClassCounsel; Fees,1,False,True,False,False,True,,,,False,False,,3056 IN RE Overby-Seawell Company Custom/US_DIS_GAND_1_23md3056_106_FINAL APPROVAL ORDER. Plaintiff Keefer_s Motion fo_106_0.pdf,extracted
new,3052-154,3052,154,2023-06-22,JVS,DJ,True,5,0,True,,True,False,Management; Discovery; Expert,12,True,False,,,False,False,,Order No. 12; Consumer Class Action appointments from Order No. 4 remain in place. Requirements and obligations for appointment from Order No. 2 are incorporated by reference but not detailed in this order.,False,True,,3052 IN RE Kia Hyundai Vehicle Theft Mar/US_DIS_CACD_8_22ml3052_154_ORDER NO. 12_ APPOINTMENTS RE REVISED LEADERSHIP S_154_0.pdf,extracted
new,3051-55,3051,55,2023-03-15,ELR,DJ,False,2,0,True,True,True,False,Management; Communications,9,False,True,False,False,True,True,,"Plaintiffs unanimously recommended the leadership structure, and the order states no party opposed the motion.",False,True,,3051 IN RE ARC Airbag Inflators Products/US_DIS_GAND_1_22md3051_55_ORDER_ The Court GRANTS Plaintiffs_ Consent Motion_55_0.pdf,extracted
new,3055-6,3055,6,2023-02-27,CPO,DJ,False,1,0,True,True,True,False,LeadCounsel; Communications,1,False,False,False,False,False,False,,,False,False,,3055 IN RE Samsung Customer Data Securit/US_DIS_NJD_1_23md3055_6_AMENDED INITIAL CASE MANAGEMENT ORDER. The Clerk w_6_0.pdf,extracted
new,3052-50,3052,50,2023-02-09,JVS,DJ,False,4,0,True,False,True,False,Management; Discovery; Expert,11,False,False,False,False,False,False,,,False,False,,3052 IN RE Kia Hyundai Vehicle Theft Mar/US_DIS_CACD_8_22ml3052_50_ORDER NO. 2_ ADOPTION OF ORGANIZATION PLAN AND APP_50_0.pdf,extracted
new,3056-156,3056,156,2024-12-16,SDG,DJ,False,0,0,True,True,True,False,ClassCounsel,2,False,True,False,False,True,False,,Final approval order for class settlement; zero objections were filed by Settlement Class Members.,False,False,,3056 IN RE Overby-Seawell Company Custom/US_DIS_GAND_1_23md3056_156_ORDER OF FINAL APPROVAL granting 154 Motion for Se_156_0.pdf,extracted
new,3052-2,3052,2,2022-12-22,JVS,DJ,False,1,0,True,False,,,Management,4,True,False,False,False,False,True,,Initial conference order temporarily designates Initial Conference/Interim Counsel and expressly solicits applications for lead and other counsel appointments.,False,False,,3052 IN RE Kia Hyundai Vehicle Theft Mar/US_DIS_CACD_8_22ml3052_2_ORDER NO. 1_ INITIAL CONFERENCE by Judge James V. _2_0.pdf,extracted
new,3056-88,3056,88,2023-05-11,SDG,DJ,False,1,0,True,True,True,False,ClassCounsel,1,False,True,,False,True,False,,"Claims Administrator KCC Class Action Services, LLC excluded as non-attorney settlement/claims administrator.",False,False,,3056 IN RE Overby-Seawell Company Custom/US_DIS_GAND_1_23md3056_88_ORDER granting 48 Motion for Preliminary Approval _88_0.pdf,extracted
new,3055-4,3055,4,2023-02-27,CPO,DJ,False,1,0,True,False,True,False,LeadCounsel; Communications,1,False,False,False,False,False,False,,,False,False,,3055 IN RE Samsung Customer Data Securit/US_DIS_NJD_1_23md3055_4_INITIAL CASE MANAGEMENT ORDER. The Clerk will main_4_0.pdf,extracted
new,3050-39,3050,39,2023-05-01,KPF,DJ,False,2,0,True,True,True,False,LeadCounsel; Communications,4,True,True,True,True,True,False,,,False,False,,3050 IN RE Chantix (Varenicline) Marketi/US_DIS_NYSD_1_22md3050_39_ORDER_ Having considered the public and under-seal_39_0.pdf,extracted
new,3059-66,3059,66,2025-03-21,SLE,DJ,False,0,0,False,False,True,False,ClassCounsel; Settlement,0,False,True,False,False,True,False,,"Final approval order appoints Class Counsel by reference to Paragraph 13 of the Settlement Agreement, but does not name the law firms or attorneys in the order text.",True,False,,"3059 IN RE Beyond Meat, Inc., Protein Co/US_DIS_ILND_1_23cv669_66_FINAL APPROVAL ORDER. Civil case terminated. Signe_66_0.pdf",extracted
new,3055-31,3055,31,2023-03-27,CPO,DJ,False,0,0,True,True,True,False,LeadCounsel; ClassCounsel; Motions; Discovery; Expert; Settlement; Communications,12,False,False,False,False,False,False,,,False,False,,3055 IN RE Samsung Customer Data Securit/US_DIS_NJD_1_23md3055_31_ORDER appointing James E. Cecchi as Interim Lead C_31_0.pdf,extracted
new,3056-147,3056,147,2024-06-13,SDG,DJ,True,1,0,True,True,True,False,ClassCounsel,2,False,True,False,False,True,False,,Class Counsel appointed in connection with the Fulton Bank Settlement filed an opposition to the Motion. KCC Class Action Services LLC was appointed as Settlement Administrator but is excluded from Appointments as a non-legal settlement administrator.,False,False,,3056 IN RE Overby-Seawell Company Custom/US_DIS_GAND_1_23md3056_147_PRELIMINARY APPROVAL ORDER GRANTING 134 Motion for_147_0.pdf,extracted
new,3052-200,3052,200,2023-08-16,JVS,DJ,False,0,0,True,,True,,ClassCounsel; Management; Discovery; Expert,10,,True,,,True,,,Order grants class certification and denies preliminary settlement approval. Leadership roster is recited from a prior appointment/background discussion; this order does not create new leadership units.,False,False,,3052 IN RE Kia Hyundai Vehicle Theft Mar/US_DIS_CACD_8_22ml3052_200_MINUTES [IN CHAMBERS] Order Regarding Motion for P_200_0.pdf,extracted
new,3052-256,3052,256,2023-10-31,JVS,DJ,False,0,0,True,True,True,False,Management; ClassCounsel,4,False,True,False,False,True,True,,"The order states these attorneys were previously appointed to the Consumer Class Action Leadership Committee and now appoints them as Class Counsel for settlement purposes. Angeion Group, LLC was appointed Settlement Administrator but is excluded as a non-attorney/non-law-firm administrator.",False,True,,3052 IN RE Kia Hyundai Vehicle Theft Mar/US_DIS_CACD_8_22ml3052_256_ORDER GRANTING CONSUMER CLASS PLAINTIFFS_ AMENDED _256_0.pdf,extracted
new,3059-52,3059,52,2024-08-14,SLE,DJ,False,1,0,True,False,True,False,ClassCounsel,1,False,True,False,False,True,False,,Preliminary approval order appointing class counsel for settlement purposes; Kroll appointed as Settlement Administrator but excluded as a non-attorney/non-law-firm administrator.,False,False,,"3059 IN RE Beyond Meat, Inc., Protein Co/US_DIS_ILND_1_23cv669_52_PRELIMINARY APPROVAL ORDER. Signed by the Honorabl_52_0.pdf",extracted
new,3056-111,3056,111,2023-09-11,SDG,DJ,True,2,0,True,True,True,False,LeadCounsel; ClassCounsel; Management,9,False,True,True,True,True,True,,Competing Barnow Motion to appoint Ben Barnow as Fulton Bank Class Counsel was denied.,False,False,,3056 IN RE Overby-Seawell Company Custom/US_DIS_GAND_1_23md3056_111_ORDER_ Plaintiffs_ Motion to Appoint Interim Co-Le_111_0.pdf,extracted
new,2993-52,2993,52,2021-08-10,SEP,DJ,False,0,0,False,False,True,True,Communications,3,False,False,False,False,False,False,,,False,False,,3062 IN RE Crop Protection Products Loya/US_DIS_MOED_4_21md2993_52_ORDER IT IS HEREBY ORDERED that Derek Brandt and L_52_0.pdf,extracted
new,3060-1818,3060,1818,2026-04-28,MMR,DJ,False,0,0,True,True,True,True,ProSe,2,False,False,True,True,False,False,,,False,False,,"3060 IN RE Hair Relaxer Marketing, Sales/US_DIS_ILND_1_23cv818_1818_SECOND AMENDED CASE MANAGEMENT ORDER No. 13 (Pro S_1818_0.pdf",extracted
new,3071-1067,3071,1067,2025-02-06,WDC,DJ,False,0,0,,,True,False,Management,2,,False,,,False,,,Plaintiffs' unopposed motion granted; Kate Lv substituted for Walter Noss on the Plaintiffs' Steering Committee.,False,False,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_1067_ORDER_ Plaintiffs_ Unopposed Motion to Substitute _1067_0.pdf",extracted
new,3071-705,3071,705,2024-01-18,WDC,DJ,False,0,0,,,True,False,Management,1,False,False,,,False,False,,,False,False,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_705_ORDER granting (704)_ The Motion to Withdraw from _705_0.pdf",extracted
new,3071-703,3071,703,2024-01-17,WDC,DJ,False,0,0,False,False,True,False,Management,6,False,False,False,False,False,False,,,False,True,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_703_ORDER The Court has been notified and approves the_703_0.pdf",extracted
new,3060-1286,3060,1286,2025-06-25,MMR,DJ,False,0,0,True,True,True,True,Communications; ProSe,2,False,False,True,True,False,False,,Amended Case Management Order No. 13 establishes a pro se protocol and appoints plaintiff and defense pro se liaisons.,False,False,,"3060 IN RE Hair Relaxer Marketing, Sales/US_DIS_ILND_1_23cv818_1286_AMENDED CASE MANAGEMENT ORDER NO. 13 (Pro Se Proto_1286_0.pdf",extracted
new,3060-937,3060,937,2024-11-08,MMR,DJ,False,2,0,True,True,True,True,Communications; ProSe,2,False,False,True,True,False,False,,Case Management Order No. 13 establishes a pro se protocol and appoints plaintiff and defense Pro Se Liaisons.,False,False,,"3060 IN RE Hair Relaxer Marketing, Sales/US_DIS_ILND_1_23cv818_937_CASE MANAGEMENT ORDER No. 13 (Pro Se Protocol) Sig_937_0.pdf",extracted
new,3071-1004,3071,1004,2024-10-10,WDC,DJ,False,0,0,False,False,False,True,Communications; Management,1,True,False,False,False,False,False,,,False,False,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_1004_ORDER_ Defendants_ Unopposed Motion to Revise Thei_1004_0.pdf",extracted
new,3076-61,3076,61,2023-06-21,KMM,DJ,False,0,0,False,False,True,False,,0,False,False,False,False,False,False,,"The order adopts and incorporates by reference Plaintiffs’ Proposed Leadership Structure at ECF No. 59-1, but does not name the appointees in its own text.",True,False,,3076 IN RE FTX Cryptocurrency Exchange C/US_DIS_FLSD_1_23md3076_61_Initial Scheduling and Case Management Order. Sign_61_0.pdf,extracted
new,3071-1313,3071,1313,2025-11-21,WDC,DJ,False,1,0,True,True,True,False,ClassCounsel,3,False,True,False,False,True,False,,"Angeion Group, LLC was appointed as Settlement Administrator but excluded from Appointments as a non-attorney/non-leadership appointment.",False,True,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_1313_ORDER on Preliminary Approval of Settlements_ The _1313_0.pdf",extracted
new,3073-95,3073,95,2025-04-14,BCW,DJ,False,0,0,False,False,True,False,ClassCounsel; Communications; Management,9,False,False,False,False,False,False,,Order grants application for reappointment of the same previously appointed interim leadership counsel for one year; firms are not stated in the order text.,False,False,,3073 IN RE T-Mobile 2022 Customer Data S/US_DIS_MOWD_4_23md3073_95_ORDERED Co-Lead Interim Class Counsel_s Applicatio_95_0.pdf,extracted
new,3071-1265,3071,1265,2025-10-09,WDC,DJ,False,0,0,False,False,False,True,Management; Communications,3,True,False,False,False,False,False,,Order grants Defendants' unopposed motion to revise their Liaison Counsel and Steering Committee; the named revisions concern substitutions/de-designations for defendant representatives.,False,False,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_1265_ORDER_ Defendant_s Unopposed Motion to Revise Thei_1265_0.pdf",extracted
new,3071-855,3071,855,2024-03-08,WDC,DJ,False,0,0,False,False,False,True,Communications; Management,4,,False,False,False,False,False,,"Order grants defendants' motion to revise their liaison counsel and steering committee, but the text does not specify which named substitution corresponds to liaison counsel versus steering committee.",False,True,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_855_ORDER_ Defendants Motion to Revise Their Liaison C_855_0.pdf",extracted
new,3075-13,3075,13,2023-07-06,MSS,DJ,False,2,0,False,False,True,True,LeadCounsel,2,False,False,False,False,False,False,,,False,False,,"3075 IN RE Prepared Food Photos, Inc., C/US_DIS_FLMD_8_23md3075_13_SCHEDULING ORDER 1. Signed by Judge Mary S. Scrive_13_0.pdf",extracted
new,3073-134,3073,134,2026-05-04,BCW,DJ,False,0,0,False,False,True,False,LeadCounsel; ClassCounsel; Communications; Management,9,False,False,False,False,False,False,,Reappoints existing plaintiffs' interim leadership counsel for one year; associated law firms are not named in the order text.,False,False,,3073 IN RE T-Mobile 2022 Customer Data S/US_DIS_MOWD_4_23md3073_134_ORDERED Co-Lead Interim Class Counsel_s second App_134_0.pdf,extracted
new,3078-11,3078,11,2023-07-18,LA,DJ,True,0,0,False,False,True,False,LeadCounsel; Management; Communications,0,False,True,False,False,True,False,,Order grants the Basler Slate's competing leadership application but does not name the appointees; appointee details appear to be in the referenced application/proposed order.,True,False,,3078 IN RE Generac Solar Power Systems M/US_DIS_WIED_2_23md3078_11_DECISION AND ORDER signed by Judge Lynn Adelman on_11_0.pdf,extracted
new,3071-1068,3071,1068,2025-02-07,WDC,DJ,False,0,0,True,True,True,False,LeadCounsel; Communications; Management,13,True,True,False,True,True,True,,Order grants substitution of Kate Lv for Walter Noss and reappoints plaintiffs' leadership.,False,True,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_1068_ORDER CONCERNING PLAINTIFFS_ LEADERSHIP APPOINTMEN_1068_0.pdf",extracted
new,2993-66,2993,66,2021-08-27,SEP,DJ,False,2,0,True,True,True,False,LeadCounsel; ClassCounsel; Management,26,False,True,False,True,True,True,Antitrust,,False,False,,3062 IN RE Crop Protection Products Loya/US_DIS_MOED_4_21md2993_66_ORDER APPOINTING PLAINTIFFS_ INTERIM LEAD CLASS CO_66_0.pdf,extracted
new,3076-937,3076,937,2025-06-30,KMM,DJ,False,1,0,True,True,True,False,ClassCounsel,2,False,True,False,False,True,False,,"The order also appoints JND Legal Administration LLC as Settlement Administrator, but it is excluded from Appointments as a non-legal settlement administrator.",False,False,,3076 IN RE FTX Cryptocurrency Exchange C/US_DIS_FLSD_1_23md3076_937_ORDER granting 928 Plaintiffs_ Motion for Prelimin_937_0.pdf,extracted
new,2993-92,2993,92,2021-09-13,SEP,DJ,False,2,0,True,True,True,False,LeadCounsel; ClassCounsel; Management,26,False,True,True,True,True,True,Antitrust,,False,False,,3062 IN RE Crop Protection Products Loya/US_DIS_MOED_4_21md2993_92_Mail Returned as Undeliverable. Mail sent to Rober_92_0.pdf,extracted
new,3078-89,3078,89,2026-04-21,LA,DJ,False,1,0,True,True,True,False,ClassCounsel,5,False,True,False,False,True,False,,Amended preliminary approval order appoints named Settlement Class Counsel. Eisner Advisory Group LLC appointed as Settlement Administrator is excluded from Appointments because it is a non-legal settlement administrator.,False,False,,3078 IN RE Generac Solar Power Systems M/US_DIS_WIED_2_23md3078_89_AMENDED ORDER GRANTING Plaintiffs_ Unopposed Motio_89_0.pdf,extracted
new,3076-799,3076,799,2024-12-19,KMM,DJ,False,1,0,True,True,True,False,ClassCounsel,2,False,True,False,False,True,False,,"Order preliminarily approves first tranche of settlements, provisionally certifies settlement class, and appoints co-lead class counsel.",False,True,,3076 IN RE FTX Cryptocurrency Exchange C/US_DIS_FLSD_1_23md3076_799_ORDER granting 565 Motion for Preliminary Approval_799_0.pdf,extracted
new,3062-60,3062,60,2023-06-04,TDS,DJ,True,2,0,True,True,True,False,LeadCounsel; ClassCounsel; Communications,5,True,True,False,False,True,True,Antitrust,"The order resolves six competing motions for appointment of interim co-lead class counsel and liaison counsel; the motion by Cohen Milstein, Korein Tillery, Lowey Dannenberg, Quinn Emanuel, and Pinto Coates was granted and the others were denied. No defendant responses were filed.",False,False,,3062 IN RE Crop Protection Products Loya/US_DIS_NCMD_1_23md3062_60_ORDER APPOINTING INTERIM CLASS COUNSEL AND LIAISON_60_0.pdf,extracted
new,3071-278,3071,278,2023-06-13,WDC,DJ,False,5,0,True,True,True,True,LeadCounsel; ClassCounsel; Communications; Management,18,True,True,,True,True,True,,"Some Plaintiffs’ Steering Committee Counsel are identified by firm only, with attorneys to be identified.",False,True,,"3071 IN RE RealPage, Inc., Rental Softwa/US_DIS_TNMD_3_23md3071_278_ORDER_ On June 1, 2023, the Court issued an Order _278_0.pdf",extracted
new,3078-81,3078,81,2026-01-13,LA,DJ,False,1,0,True,True,True,False,ClassCounsel,5,False,True,False,False,True,False,,"PACER header and signature date are January 13, 2026; order text also states it is ordered on the 12th day of January, 2026.",False,False,,3078 IN RE Generac Solar Power Systems M/US_DIS_WIED_2_23md3078_81_ORDER GRANTING PLAINTIFFS_ UNOPPOSED MOTION FOR PR_81_0.pdf,extracted
new,3074-45,3074,45,2023-07-12,MAK,DJ,False,4,0,True,True,True,True,LeadCounsel; Communications; Management,7,False,False,False,True,False,True,,"Order states counsel were designated upon consent and hearing no objection. It also directs termination without prejudice of present representation in the district for several non-admitted attorneys, but those are not leadership removals.",False,False,,"3074 IN RE BPS Direct, LLC, and Cabela_s/US_DIS_PAED_2_23md3074_45_ORDER THAT THE COURT DESIGNATES COUNSEL UPON CONSE_45_0.pdf",extracted
new,3073-39,3073,39,2024-01-08,BCW,DJ,True,3,0,True,True,True,False,LeadCounsel; ClassCounsel; Communications; Management,9,False,True,False,True,True,False,,The order resolved multiple plaintiffs' counsel motions for appointment as interim lead class counsel and/or leadership positions after interviews.,False,False,,3073 IN RE T-Mobile 2022 Customer Data S/US_DIS_MOWD_4_23md3073_39_ORDER appointing interim leadership counsel.  Stat_39_0.pdf,extracted
new,3079-10,3079,10,2023-06-29,TMD,DJ,False,0,0,True,True,True,False,LeadCounsel; Management; Communications,12,False,False,True,True,False,True,,,False,False,,"3079 IN RE Tepezza Marketing, Sales Prac/US_DIS_ILND_1_23cv3568_10_ORDER Granting Unopposed Motion for Appointment of_10_0.pdf",extracted
