Corpus,Unified_Attorney_ID,Unified_Firm_ID,Appointment_ID,Order_No,Last Name,First Name,Appoint,Remove,Interim,Appointment Types,Plaintiff/Defendant,Appointee Type,Firm,First_Last_Calculated,MDL_No,MDL Type,Possible_Duplicate_Appointment,Provenance
old,A0545,F0087,2187-229-33,2187-229,Maniatis,Victoria,True,False,False,Management,Plaintiff,Individual,SANDERS VIENER GROSSMAN,Victoria Maniatis,2187,,,extracted
old,A0042,F0106,2187-229-34,2187-229,Matthews,Dave,True,False,False,Management,Plaintiff,Individual,MATTHEWS & ASSOCIATES,Dave Matthews,2187,,,extracted
old,A0152,F0030,2187-229-35,2187-229,Meadow,Rick,True,False,False,Management,Plaintiff,Individual,THE LANIER LAW FIRM,Rick Meadow,2187,,,extracted
old,A0387,F0077,2187-229-36,2187-229,Menzies,Karen,True,False,False,Management,Plaintiff,Individual,ROBINSON CALCAGNIE ROBINSON SHAPIRO DAVIS,Karen Menzies,2187,,,extracted
old,A0931,F0043,2187-229-37,2187-229,Miller,Mike,True,False,False,Management,Plaintiff,Individual,The Miller Firm LLC,Mike Miller,2187,,,extracted
old,A0067,F0179,2187-229-38,2187-229,Monsour,Doug,True,False,False,Management,Plaintiff,Individual,THE MONSOUR LAW FIRM,Doug Monsour,2187,,,extracted
old,A1498,F0878,2187-229-39,2187-229,Mueller,Mark,True,False,False,Management,Plaintiff,Individual,MUELLER LAW,Mark Mueller,2187,,,extracted
old,A0010,F0126,2187-229-40,2187-229,Nast,Dianne,True,False,False,Management,Plaintiff,Individual,RODANAST,Dianne Nast,2187,,,extracted
old,A1499,F0023,2187-229-41,2187-229,O'Dell,Leigh,True,False,False,Management,Plaintiff,Individual,BEASLEY ALLEN CROW METHVIN PORTIS & MILES,Leigh O'Dell,2187,,,extracted
old,A0312,F0264,2187-229-42,2187-229,Oliver,Alyson,True,False,False,Management,Plaintiff,Individual,OLIVER LAW GROUP,Alyson Oliver,2187,,,extracted
old,A0103,F0070,2187-229-43,2187-229,Osborne,J,True,False,False,Management,Plaintiff,Individual,BABBITT JOHNSON OSBORNE & LE CLAINCHE,J Osborne,2187,,,extracted
old,A0148,F0188,2187-229-44,2187-229,Parfitt,Michelle,True,False,False,Management,Plaintiff,Individual,ASHCRAFT & GEREL,Michelle Parfitt,2187,,,extracted
old,A0051,F0048,2187-229-45,2187-229,Parker,Jerry,True,False,False,Management,Plaintiff,Individual,PARKER WAICHMAN LLP,Jerry Parker,2187,,,extracted
old,A0358,F0223,2187-229-46,2187-229,Placitella,Chris,True,False,False,Management,Plaintiff,Individual,COHEN PLACITELLA & ROTH,Chris Placitella,2187,,,extracted
old,A0207,F0295,2187-229-47,2187-229,Potts,Derek,True,False,False,Management,Plaintiff,Individual,THE POTTS LAW FIRM,Derek Potts,2187,,,extracted
old,A2673,F0002,2187-229-48,2187-229,Price,Robert,True,False,False,Management,Plaintiff,Individual,LEVIN PAPANTONIO THOMAS MITCHELL RAFFERTY & PROCTOR,Robert Price,2187,,,extracted
old,A0135,F0141,2187-229-49,2187-229,Restaino,John,True,False,False,Management,Plaintiff,Individual,THE RESTAINO LAW FIRM,John Restaino,2187,,,extracted
old,A0340,F0425,2187-229-50,2187-229,Robins,Bill,True,False,False,Management,Plaintiff,Individual,HEARD ROBINS CLOUD & BLACK,Bill Robins,2187,,,extracted
old,A0707,F0511,2187-229-51,2187-229,Rogers,J.R.,True,False,False,Management,Plaintiff,Individual,LAW OFFICES OF J. ROBERT ROGERS,J.R. Rogers,2187,,,extracted
old,A0710,F1367,2187-229-52,2187-229,Salim,Robert,True,False,False,Management,Plaintiff,Individual,LAW OFFICES OF ROBERT L. SALIM,Robert Salim,2187,,,extracted
old,A0334,F0354,2187-229-53,2187-229,Saunders,Joe,True,False,False,Management,Plaintiff,Individual,SAUNDERS & WALKER,Joe Saunders,2187,,,extracted
old,A0009,F0029,2187-229-54,2187-229,Shkolnik,Hunter,True,False,False,Management,Plaintiff,Individual,NAPOLI BERN RIPKA SHKOLNIK & ASSOCIATES,Hunter Shkolnik,2187,,,extracted
old,A0034,F0007,2187-229-55,2187-229,Thompson,Fred,True,False,False,Management,Plaintiff,Individual,Motley Rice LLC,Fred Thompson,2187,,,extracted
old,A2674,F0082,2187-229-56,2187-229,Wages,Josh,True,False,False,Management,Plaintiff,Individual,BLASINGAME BURCH GARRARD & ASHLEY,Josh Wages,2187,,,extracted
old,A0163,F0164,2187-229-57,2187-229,Wagstaff,Amiee,True,False,False,Management,Plaintiff,Individual,ANDRUS HOOD & WAGSTAFF,Amiee Wagstaff,2187,,,extracted
old,A0465,F0072,2187-229-58,2187-229,Wallace,Edward,True,False,False,Management,Plaintiff,Individual,WEXLER WALLACE,Edward Wallace,2187,,,extracted
old,A1494,F0876,2187-229-59,2187-229,Wilner,Norwood,True,False,False,Management,Plaintiff,Individual,WILNER HARTLEY & METCALF,Norwood Wilner,2187,,,extracted
old,A2675,F1368,2187-229-60,2187-229,Wilson,Kim,True,False,False,Management,Plaintiff,Individual,LEWIS & ROBERTS,Kim Wilson,2187,,,extracted
old,A0708,F0114,2187-229-61,2187-229,Yaeger,Laura,True,False,False,Management,Plaintiff,Individual,FLEMING NOLEN & JEZ,Laura Yaeger,2187,,,extracted
old,A0314,F0344,2187-229-62,2187-229,Zonies,Joe,True,False,False,Management,Plaintiff,Individual,REILLY POZNER,Joe Zonies,2187,,,extracted
old,,F0227,2187-229-F1,2187-229,,,True,False,False,Management,Plaintiff,Firm,LEVIN SIMES,LEVIN SIMES,2187,,,extracted
old,,F0090,2187-229-F2,2187-229,,,True,False,False,Management,Plaintiff,Firm,COHEN & MALAD,COHEN & MALAD,2187,,,extracted
old,,F0051,2187-229-F3,2187-229,,,True,False,False,Management,Plaintiff,Firm,Anapol Schwartz,Anapol Schwartz,2187,,,extracted
old,,F0877,2187-229-F4,2187-229,,,True,False,False,Management,Plaintiff,Firm,ANDERSON LAW OFFICES,ANDERSON LAW OFFICES,2187,,,extracted
old,,F0039,2187-229-F5,2187-229,,,True,False,False,Management,Plaintiff,Firm,NEBLETT BEARD & ARSENAULT,NEBLETT BEARD & ARSENAULT,2187,,,extracted
old,,F0018,2187-229-F6,2187-229,,,True,False,False,Management,Plaintiff,Firm,AYLSTOCK WITKIN KREIS & OVERHOLTZ,AYLSTOCK WITKIN KREIS & OVERHOLTZ,2187,,,extracted
old,,F0591,2187-229-F7,2187-229,,,True,False,False,Management,Plaintiff,Firm,KLINE & SPECTER,KLINE & SPECTER,2187,,,extracted
old,,F0312,2187-229-F8,2187-229,,,True,False,False,Management,Plaintiff,Firm,THE BELL LAW FIRM,THE BELL LAW FIRM,2187,,,extracted
old,,F0222,2187-229-F9,2187-229,,,True,False,False,Management,Plaintiff,Firm,"Blizzard, McCarthy & Nabers","Blizzard, McCarthy & Nabers",2187,,,extracted
old,,F0151,2187-229-F10,2187-229,,,True,False,False,Management,Plaintiff,Firm,"LAW OFFICES OF RILEY L. BURNETT, JR.","LAW OFFICES OF RILEY L. BURNETT, JR.",2187,,,extracted
old,,F0027,2187-229-F11,2187-229,,,True,False,False,Management,Plaintiff,Firm,WAGSTAFF & CARTMELL,WAGSTAFF & CARTMELL,2187,,,extracted
old,,F0301,2187-229-F12,2187-229,,,True,False,False,Management,Plaintiff,Firm,CHAFFIN LUHANA LLP,CHAFFIN LUHANA LLP,2187,,,extracted
old,,F0083,2187-229-F13,2187-229,,,True,False,False,Management,Plaintiff,Firm,CLARK LOVE & HUTSON,CLARK LOVE & HUTSON,2187,,,extracted
old,,F0028,2187-229-F14,2187-229,,,True,False,False,Management,Plaintiff,Firm,HANLY CONROY BIERSTEIN SHERIDAN FISHER & HAYES,HANLY CONROY BIERSTEIN SHERIDAN FISHER & HAYES,2187,,,extracted
old,,F0329,2187-229-F15,2187-229,,,True,False,False,Management,Plaintiff,Firm,FIBICH HAMPTON LEEBRON BRIGGS & JOSEPHSON,FIBICH HAMPTON LEEBRON BRIGGS & JOSEPHSON,2187,,,extracted
old,,F0194,2187-229-F16,2187-229,,,True,False,False,Management,Plaintiff,Firm,DAVIS & CRUMP,DAVIS & CRUMP,2187,,,extracted
old,,F0022,2187-229-F17,2187-229,,,True,False,False,Management,Plaintiff,Firm,GIRARD GIBBS,GIRARD GIBBS,2187,,,extracted
old,,F0369,2187-229-F18,2187-229,,,True,False,False,Management,Plaintiff,Firm,HERSH & HERSH,HERSH & HERSH,2187,,,extracted
old,,F0277,2187-229-F19,2187-229,,,True,False,False,Management,Plaintiff,Firm,GREENE KETCHUM BAILEY WALKER FARRELL & TWEEL,GREENE KETCHUM BAILEY WALKER FARRELL & TWEEL,2187,,,extracted
old,,F0007,2187-229-F20,2187-229,,,True,False,False,Management,Plaintiff,Firm,MOTLEY RICE,MOTLEY RICE,2187,,,extracted
old,,F0008,2187-229-F21,2187-229,,,True,False,False,Management,Plaintiff,Firm,LOCKRIDGE GRINDAL NAUEN,LOCKRIDGE GRINDAL NAUEN,2187,,,extracted
old,,F0104,2187-229-F22,2187-229,,,True,False,False,Management,Plaintiff,Firm,FOOTE MEYERS MIELKE & FLOWERS,FOOTE MEYERS MIELKE & FLOWERS,2187,,,extracted
old,,F0130,2187-229-F23,2187-229,,,True,False,False,Management,Plaintiff,Firm,FRANKOVITCH ANETAKIS COLANTONIO & SIMON,FRANKOVITCH ANETAKIS COLANTONIO & SIMON,2187,,,extracted
old,,F0082,2187-229-F24,2187-229,,,True,False,False,Management,Plaintiff,Firm,BLASINGAME BURCH GARRARD & ASHLEY,BLASINGAME BURCH GARRARD & ASHLEY,2187,,,extracted
old,,F0021,2187-229-F25,2187-229,,,True,False,False,Management,Plaintiff,Firm,MORGAN & MORGAN,MORGAN & MORGAN,2187,,,extracted
old,,F0155,2187-229-F26,2187-229,,,True,False,False,Management,Plaintiff,Firm,FREESE & GOSS,FREESE & GOSS,2187,,,extracted
old,,F0086,2187-229-F27,2187-229,,,True,False,False,Management,Plaintiff,Firm,BERNSTEIN LIEBHARD,BERNSTEIN LIEBHARD,2187,,,extracted
old,,F1366,2187-229-F28,2187-229,,,True,False,False,Management,Plaintiff,Firm,"Burke Harvey & Frankowski, LLC","Burke Harvey & Frankowski, LLC",2187,,,extracted
old,,F0061,2187-229-F29,2187-229,,,True,False,False,Management,Plaintiff,Firm,JOHNSON BECKER,JOHNSON BECKER,2187,,,extracted
old,,F0087,2187-229-F30,2187-229,,,True,False,False,Management,Plaintiff,Firm,SANDERS VIENER GROSSMAN,SANDERS VIENER GROSSMAN,2187,,,extracted
old,,F0106,2187-229-F31,2187-229,,,True,False,False,Management,Plaintiff,Firm,MATTHEWS & ASSOCIATES,MATTHEWS & ASSOCIATES,2187,,,extracted
old,,F0030,2187-229-F32,2187-229,,,True,False,False,Management,Plaintiff,Firm,THE LANIER LAW FIRM,THE LANIER LAW FIRM,2187,,,extracted
old,,F0077,2187-229-F33,2187-229,,,True,False,False,Management,Plaintiff,Firm,ROBINSON CALCAGNIE ROBINSON SHAPIRO DAVIS,ROBINSON CALCAGNIE ROBINSON SHAPIRO DAVIS,2187,,,extracted
old,,F0043,2187-229-F34,2187-229,,,True,False,False,Management,Plaintiff,Firm,The Miller Firm LLC,The Miller Firm LLC,2187,,,extracted
old,,F0179,2187-229-F35,2187-229,,,True,False,False,Management,Plaintiff,Firm,THE MONSOUR LAW FIRM,THE MONSOUR LAW FIRM,2187,,,extracted
old,,F0878,2187-229-F36,2187-229,,,True,False,False,Management,Plaintiff,Firm,MUELLER LAW,MUELLER LAW,2187,,,extracted
old,,F0126,2187-229-F37,2187-229,,,True,False,False,Management,Plaintiff,Firm,RODANAST,RODANAST,2187,,,extracted
old,,F0023,2187-229-F38,2187-229,,,True,False,False,Management,Plaintiff,Firm,BEASLEY ALLEN CROW METHVIN PORTIS & MILES,BEASLEY ALLEN CROW METHVIN PORTIS & MILES,2187,,,extracted
old,,F0264,2187-229-F39,2187-229,,,True,False,False,Management,Plaintiff,Firm,OLIVER LAW GROUP,OLIVER LAW GROUP,2187,,,extracted
old,,F0070,2187-229-F40,2187-229,,,True,False,False,Management,Plaintiff,Firm,BABBITT JOHNSON OSBORNE & LE CLAINCHE,BABBITT JOHNSON OSBORNE & LE CLAINCHE,2187,,,extracted
old,,F0188,2187-229-F41,2187-229,,,True,False,False,Management,Plaintiff,Firm,ASHCRAFT & GEREL,ASHCRAFT & GEREL,2187,,,extracted
old,,F0048,2187-229-F42,2187-229,,,True,False,False,Management,Plaintiff,Firm,PARKER WAICHMAN LLP,PARKER WAICHMAN LLP,2187,,,extracted
old,,F0223,2187-229-F43,2187-229,,,True,False,False,Management,Plaintiff,Firm,COHEN PLACITELLA & ROTH,COHEN PLACITELLA & ROTH,2187,,,extracted
old,,F0295,2187-229-F44,2187-229,,,True,False,False,Management,Plaintiff,Firm,THE POTTS LAW FIRM,THE POTTS LAW FIRM,2187,,,extracted
old,,F0002,2187-229-F45,2187-229,,,True,False,False,Management,Plaintiff,Firm,LEVIN PAPANTONIO THOMAS MITCHELL RAFFERTY & PROCTOR,LEVIN PAPANTONIO THOMAS MITCHELL RAFFERTY & PROCTOR,2187,,,extracted
old,,F0141,2187-229-F46,2187-229,,,True,False,False,Management,Plaintiff,Firm,THE RESTAINO LAW FIRM,THE RESTAINO LAW FIRM,2187,,,extracted
old,,F0425,2187-229-F47,2187-229,,,True,False,False,Management,Plaintiff,Firm,HEARD ROBINS CLOUD & BLACK,HEARD ROBINS CLOUD & BLACK,2187,,,extracted
old,,F0511,2187-229-F48,2187-229,,,True,False,False,Management,Plaintiff,Firm,LAW OFFICES OF J. ROBERT ROGERS,LAW OFFICES OF J. ROBERT ROGERS,2187,,,extracted
old,,F1367,2187-229-F49,2187-229,,,True,False,False,Management,Plaintiff,Firm,LAW OFFICES OF ROBERT L. SALIM,LAW OFFICES OF ROBERT L. SALIM,2187,,,extracted
old,,F0354,2187-229-F50,2187-229,,,True,False,False,Management,Plaintiff,Firm,SAUNDERS & WALKER,SAUNDERS & WALKER,2187,,,extracted
old,,F0029,2187-229-F51,2187-229,,,True,False,False,Management,Plaintiff,Firm,NAPOLI BERN RIPKA SHKOLNIK & ASSOCIATES,NAPOLI BERN RIPKA SHKOLNIK & ASSOCIATES,2187,,,extracted
old,,F0164,2187-229-F52,2187-229,,,True,False,False,Management,Plaintiff,Firm,ANDRUS HOOD & WAGSTAFF,ANDRUS HOOD & WAGSTAFF,2187,,,extracted
old,,F0072,2187-229-F53,2187-229,,,True,False,False,Management,Plaintiff,Firm,WEXLER WALLACE,WEXLER WALLACE,2187,,,extracted
old,,F0876,2187-229-F54,2187-229,,,True,False,False,Management,Plaintiff,Firm,WILNER HARTLEY & METCALF,WILNER HARTLEY & METCALF,2187,,,extracted
old,,F1368,2187-229-F55,2187-229,,,True,False,False,Management,Plaintiff,Firm,LEWIS & ROBERTS,LEWIS & ROBERTS,2187,,,extracted
old,,F0114,2187-229-F56,2187-229,,,True,False,False,Management,Plaintiff,Firm,FLEMING NOLEN & JEZ,FLEMING NOLEN & JEZ,2187,,,extracted
old,,F0344,2187-229-F57,2187-229,,,True,False,False,Management,Plaintiff,Firm,REILLY POZNER,REILLY POZNER,2187,,,extracted
old,,F0042,2262-3038-1,2262-3038,,,True,False,False,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,"same appointee+role+side on 2020-03-02 across 2 orders: 2262-2038, 2262-3038",extracted
old,,F0079,2262-3038-2,2262-3038,,,True,False,False,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,"same appointee+role+side on 2020-03-02 across 2 orders: 2262-2038, 2262-3038",extracted
old,,F0068,2262-3008-1,2262-3008,,,True,False,False,ClassCounsel,Plaintiff,Firm,Pomerantz LLP,Pomerantz LLP,2262,,,extracted
old,,F0042,2262-2038-1,2262-2038,,,True,False,False,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,"same appointee+role+side on 2020-03-02 across 2 orders: 2262-2038, 2262-3038",extracted
old,,F0079,2262-2038-2,2262-2038,,,True,False,False,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,"same appointee+role+side on 2020-03-02 across 2 orders: 2262-2038, 2262-3038",extracted
old,,F0042,2262-3175-1,2262-3175,,,True,False,False,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0079,2262-3175-2,2262-3175,,,True,False,False,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,A0477,F0334,2221-658-1,2221-658,Friedman,Gary,False,True,True,ClassCounsel,Plaintiff,Individual,Friedman Law Group LLP,Gary Friedman,2221,,,extracted
old,,F0334,2221-658-F1,2221-658,,,False,True,True,ClassCounsel,Plaintiff,Firm,Friedman Law Group LLP,Friedman Law Group LLP,2221,,,extracted
old,,F0003,2262-66-1,2262-66,,,True,False,True,ClassCounsel,Plaintiff,Firm,Hausfeld LLP,Hausfeld LLP,2262,,,extracted
old,,F0033,2262-66-2,2262-66,,,True,False,True,ClassCounsel,Plaintiff,Firm,Susman Godfrey LLP,Susman Godfrey LLP,2262,,,extracted
old,,F0079,2262-66-3,2262-66,,,True,False,True,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,,extracted
old,,F0042,2262-66-4,2262-66,,,True,False,True,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,,extracted
old,,F0042,2262-3177-1,2262-3177,,,True,False,False,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0079,2262-3177-2,2262-3177,,,True,False,False,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0175,2262-692-1,2262-692,,,True,False,True,ClassCounsel,Plaintiff,Firm,"Edelman Combs Latturner & Goodwin, LLC","Edelman Combs Latturner & Goodwin, LLC",2262,,,extracted
old,,F0068,2262-692-2,2262-692,,,True,False,True,ClassCounsel,Plaintiff,Firm,Pomerantz LLP,Pomerantz LLP,2262,,,extracted
old,,F0017,2262-692-3,2262-692,,,True,False,True,ClassCounsel,Plaintiff,Firm,"Baron & Budd, P.C.","Baron & Budd, P.C.",2262,,,extracted
old,,F0010,2262-692-4,2262-692,,,True,False,True,ClassCounsel,Plaintiff,Firm,Kaplan Fox & Kilsheimer LLP,Kaplan Fox & Kilsheimer LLP,2262,,,extracted
old,,F0237,2262-692-5,2262-692,,,True,False,True,ClassCounsel,Plaintiff,Firm,Block & Leviton LLP,Block & Leviton LLP,2262,,,extracted
old,,F0333,2262-3246-1,2262-3246,,,True,False,False,ClassCounsel,Plaintiff,Firm,Morris and Morris LLC Counselors At Law,Morris and Morris LLC Counselors At Law,2262,,,extracted
old,,F0136,2262-3246-2,2262-3246,,,True,False,False,ClassCounsel,Plaintiff,Firm,Weinstein Kitchenoff & Asher LLC,Weinstein Kitchenoff & Asher LLC,2262,,,extracted
old,,F0042,2262-3176-1,2262-3176,,,True,False,False,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0079,2262-3176-2,2262-3176,,,True,False,False,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0071,2262-3217-1,2262-3217,,,True,False,False,ClassCounsel,Plaintiff,Firm,"Lite DePalma Greenberg, LLC","Lite DePalma Greenberg, LLC",2262,,,extracted
old,,F0001,2262-3217-2,2262-3217,,,True,False,False,ClassCounsel,Plaintiff,Firm,Hagens Berman Sobol Shapiro LLP,Hagens Berman Sobol Shapiro LLP,2262,,,extracted
old,,F0042,2262-3179-1,2262-3179,,,True,False,False,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0079,2262-3179-2,2262-3179,,,True,False,False,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0042,2262-3180-1,2262-3180,,,True,False,False,ClassCounsel,Plaintiff,Firm,Lovell Stewart Halebian Jacobson LLP,Lovell Stewart Halebian Jacobson LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,,F0079,2262-3180-2,2262-3180,,,True,False,False,ClassCounsel,Plaintiff,Firm,Kirby McInerney LLP,Kirby McInerney LLP,2262,,"same appointee+role+side on 2020-09-17 across 6 orders: 2262-3175, 2262-3176, 2262-3177, 2262-3178, 2262-3179, 2262-3180",extracted
old,A0240,F0100,2244-414-1,2244-414,Boyd,Larry,True,False,False,LeadCounsel; Management; Trial,Plaintiff,Individual,"Fisher, Boyd, Brown & Huguenard, LLP",Larry Boyd,2244,,,extracted
old,A0006,F0030,2244-414-2,2244-414,Lanier,W.,True,False,False,LeadCounsel; Management; Trial,Plaintiff,Individual,The Lanier Law Firm,W. Lanier,2244,,,extracted
old,A0004,F0039,2244-414-3,2244-414,Arsenault,Richard,True,False,False,Management,Plaintiff,Individual,"Neblett, Beard & Arsenault",Richard Arsenault,2244,,,extracted
old,A0020,F0028,2244-414-4,2244-414,Conroy,Jayne,True,False,False,Management,Plaintiff,Individual,"Hanly, Conroy, Bierstein, Sheridan, Fisher & Hayes LLP",Jayne Conroy,2244,,,extracted
old,A0424,F0374,2244-414-5,2244-414,Azar,Franklin,True,False,False,Management,Plaintiff,Individual,"Franklin D. Azar & Associates, P.C.",Franklin Azar,2244,,,extracted
old,A0007,F0027,2244-414-6,2244-414,Cartmell,Thomas,True,False,False,Management,Plaintiff,Individual,"Wagstaff & Cartmell, LLP",Thomas Cartmell,2244,,,extracted
old,A2676,F1369,2244-414-7,2244-414,Taschner,Dana,True,False,False,Management,Plaintiff,Individual,Law Offices of Dana B. Taschner,Dana Taschner,2244,,,extracted
old,A0071,F0002,2244-414-8,2244-414,Gordon,Ben,True,False,False,Management; Expert,Plaintiff,Individual,"Levin Papantonio Thomas Mitchell Rafferty & Proctor, P.A.",Ben Gordon,2244,,,extracted
old,A0187,F0086,2244-414-9,2244-414,Grand,Jeff,True,False,False,Management; Discovery,Plaintiff,Individual,"Bernstein Liebhard, LLP",Jeff Grand,2244,,,extracted
old,A0272,F0087,2244-414-10,2244-414,Grossman,Marc,True,False,False,Management,Plaintiff,Individual,The Sanders Firm,Marc Grossman,2244,,,extracted
old,A0346,F0313,2244-414-11,2244-414,Harrison,Steve,True,False,False,Management,Plaintiff,Individual,"Harrison, Davis, Steakley & Morrison, PC",Steve Harrison,2244,,,extracted
old,A0086,F0007,2244-414-12,2244-414,Migliori,Don,True,False,False,Management,Plaintiff,Individual,Motley Rice,Don Migliori,2244,,,extracted
old,A0063,F0129,2244-414-13,2244-414,Miracle,Trent,True,False,False,Management,Plaintiff,Individual,The Simmons Firm,Trent Miracle,2244,,,extracted
old,A0051,F0048,2244-414-14,2244-414,Parker,Jerold,True,False,False,Management,Plaintiff,Individual,"Parker, Waichman & Alonso",Jerold Parker,2244,,,extracted
old,A0135,F0141,2244-414-15,2244-414,Restaino,John,True,False,False,Management,Plaintiff,Individual,The Restaino Law Firm,John Restaino,2244,,,extracted
old,A0347,F0245,2244-414-16,2244-414,Samberg,Peter,True,False,False,Management; Expert,Plaintiff,Individual,Weitz Luxenburg,Peter Samberg,2244,,,extracted
old,A0425,F0128,2244-414-17,2244-414,Sams,Jane,True,False,False,Management; Discovery,Plaintiff,Individual,The Cochran Law Firm,Jane Sams,2244,,,extracted
old,A0001,F0009,2244-414-18,2244-414,Seeger,Christopher,True,False,False,Management,Plaintiff,Individual,Seeger Weiss,Christopher Seeger,2244,,,extracted
old,A0009,F0029,2244-414-19,2244-414,Shkolnik,Hunter,True,False,False,Management,Plaintiff,Individual,"Napoli Bern Ripka Shkolnik, LLP",Hunter Shkolnik,2244,,,extracted
old,A0093,F0023,2244-414-20,2244-414,Ward,Navan,True,False,False,Management; Discovery,Plaintiff,Individual,Beasley Allen Law Firm,Navan Ward,2244,,,extracted
old,A0202,F0028,2244-414-21,2244-414,Hanly,Paul,True,False,False,Discovery,Plaintiff,Individual,"Hanly, Conroy, Bierstein, Sheridan, Fisher & Hayes LLP",Paul Hanly,2244,,,extracted
old,A0426,F0375,2244-414-22,2244-414,Haindfield,Matthew,True,False,False,Discovery,Plaintiff,Individual,"Bradshaw, Fowler, Proctor & Fairgrave, PC",Matthew Haindfield,2244,,,extracted
old,A0348,F0157,2244-414-23,2244-414,Kershaw,William,True,False,False,Discovery,Plaintiff,Individual,"Kershaw, Cutter & Ratinoff",William Kershaw,2244,,,extracted
old,A0427,F0129,2244-414-24,2244-414,Johnson,Eric,True,False,False,Discovery,Plaintiff,Individual,The Simmons Firm,Eric Johnson,2244,,,extracted
old,A0711,F0019,2244-414-25,2244-414,Moccio,Vincent,True,False,False,Discovery,Plaintiff,Individual,"Robins, Kaplan, Miller & Ceresi",Vincent Moccio,2244,,,extracted
old,A0173,F0027,2244-414-26,2244-414,Preuss,Thomas,True,False,False,Discovery,Plaintiff,Individual,"Wagstaff & Cartmell, LLP",Thomas Preuss,2244,,,extracted
old,A0428,F0039,2244-414-27,2244-414,Gupta,Sri,True,False,False,Expert,Plaintiff,Individual,"Neblett, Beard & Arsenault",Sri Gupta,2244,,,extracted
old,A0237,F0243,2244-414-28,2244-414,Kaufman,Pete,True,False,False,Expert,Plaintiff,Individual,Panish Shea & Boyle,Pete Kaufman,2244,,,extracted
old,A0072,F0063,2244-414-29,2244-414,Zaic,Julia,True,False,False,Expert,Plaintiff,Individual,Heaviside Reed Zaic,Julia Zaic,2244,,,extracted
old,A0226,F0270,2244-414-30,2244-414,Romano,John,True,False,False,Expert,Plaintiff,Individual,Romano Law Group,John Romano,2244,,,extracted
old,A1501,F0030,2244-414-31,2244-414,Cordella,Paul,True,False,False,Expert,Plaintiff,Individual,The Lanier Law Firm,Paul Cordella,2244,,,extracted
old,A0318,,2244-414-32,2244-414,Restaino,Lori,True,False,False,Expert,Plaintiff,Individual,,Lori Restaino,2244,,,extracted
old,A0429,F0030,2244-414-33,2244-414,Parker,Kevin,True,False,False,Motions,Plaintiff,Individual,The Lanier Law Firm,Kevin Parker,2244,,,extracted
